Date,Open,High,Low,Close,Adj Close,Volume
2018-10-05,0.103675,0.106748,0.102280,0.106169,0.106169,9076300
2018-10-06,0.106284,0.106633,0.102589,0.103371,0.103371,7307280
2018-10-07,0.103685,0.108701,0.102999,0.105833,0.105833,7801600
2018-10-08,0.106329,0.109702,0.105174,0.108959,0.108959,8069000
2018-10-09,0.109321,0.109660,0.105334,0.107320,0.107320,8406010
2018-10-10,0.107208,0.107475,0.102307,0.103666,0.103666,8673840
2018-10-11,0.103479,0.103479,0.090517,0.090627,0.090627,11788600
2018-10-12,0.090032,0.093979,0.088655,0.091883,0.091883,8396600
2018-10-13,0.092144,0.093254,0.091434,0.092983,0.092983,5774730
2018-10-14,0.093067,0.094536,0.092039,0.092250,0.092250,6469280
2018-10-15,0.092310,0.099796,0.091456,0.096544,0.096544,8983920
2018-10-16,0.096601,0.097525,0.095562,0.096036,0.096036,5933020
2018-10-17,0.096226,0.096444,0.094329,0.095693,0.095693,6777360
2018-10-18,0.095826,0.096334,0.093525,0.094429,0.094429,5713860
2018-10-19,0.094393,0.094745,0.093397,0.094048,0.094048,4486360
2018-10-20,0.094086,0.095881,0.093843,0.095594,0.095594,5803020
2018-10-21,0.095615,0.101384,0.095160,0.099496,0.099496,9284350
2018-10-22,0.099283,0.101824,0.097867,0.100248,0.100248,7941450
2018-10-23,0.100426,0.101409,0.098053,0.099103,0.099103,6293010
2018-10-24,0.098923,0.099320,0.097402,0.098556,0.098556,5797520
2018-10-25,0.098607,0.098614,0.094986,0.096578,0.096578,6415390
2018-10-26,0.096495,0.096888,0.095252,0.095688,0.095688,6181500
2018-10-27,0.095507,0.095796,0.091841,0.092071,0.092071,7248360
2018-10-28,0.092395,0.093419,0.091801,0.093372,0.093372,6614640
2018-10-29,0.093109,0.093477,0.087327,0.088051,0.088051,7547050
2018-10-30,0.088044,0.090796,0.087980,0.090141,0.090141,6293660
2018-10-31,0.090269,0.090722,0.088772,0.090650,0.090650,5823560
2018-11-01,0.090679,0.092431,0.090218,0.091188,0.091188,5694120
2018-11-02,0.091150,0.094253,0.091017,0.093405,0.093405,6452350
2018-11-03,0.093378,0.093756,0.092399,0.093227,0.093227,5212130
2018-11-04,0.093164,0.094866,0.092162,0.094866,0.094866,6239750
2018-11-05,0.094746,0.095568,0.093486,0.093785,0.093785,5466800
2018-11-06,0.093860,0.097527,0.093080,0.097527,0.097527,6086660
2018-11-07,0.097583,0.099155,0.096229,0.096777,0.096777,6175600
2018-11-08,0.096694,0.097079,0.092802,0.092901,0.092901,7216590
2018-11-09,0.092849,0.093381,0.091934,0.091976,0.091976,4507740
2018-11-10,0.091925,0.094208,0.091782,0.093953,0.093953,4670230
2018-11-11,0.093923,0.094353,0.092181,0.093025,0.093025,5025650
2018-11-12,0.093302,0.114225,0.091994,0.110267,0.110267,54388800
2018-11-13,0.110124,0.121945,0.106953,0.107914,0.107914,49941600
2018-11-14,0.108024,0.108075,0.090089,0.096901,0.096901,24596900
2018-11-15,0.097452,0.099038,0.087062,0.094374,0.094374,15942500
2018-11-16,0.094553,0.096897,0.091483,0.094393,0.094393,11352800
2018-11-17,0.094812,0.095570,0.091811,0.092022,0.092022,8335980
2018-11-18,0.092176,0.094070,0.092164,0.093266,0.093266,8278510
2018-11-19,0.093274,0.093274,0.082606,0.083032,0.083032,14219800
2018-11-20,0.082686,0.086261,0.072199,0.076943,0.076943,15514900
2018-11-21,0.077497,0.083175,0.074708,0.082232,0.082232,10536100
2018-11-22,0.082202,0.086257,0.080825,0.080825,0.080825,9877160
2018-11-23,0.080481,0.081002,0.075090,0.077746,0.077746,9620690
2018-11-24,0.077683,0.079084,0.064700,0.068447,0.068447,8682560
2018-11-25,0.068536,0.071081,0.061285,0.069288,0.069288,11720700
2018-11-26,0.069212,0.072713,0.064474,0.068575,0.068575,10389600
